key_0,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,S&P 500 Index
2024-10-01,110.73986053466797,186.39999389648438,168.12110900878906,369.2767639160156,153.87722778320312,215.99594116210938,132.7145538330078,108.9552993774414,249.85000610351562,81.15866088867188,111.72766876220703,5792.32
2024-11-01,116.56134796142578,207.88999938964844,160.50579833984375,400.06854248046875,149.208740234375,244.54327392578125,138.2026824951172,112.6598129272461,345.1600036621094,91.6067886352539,112.85661315917969,5929.92
2024-12-01,111.00660705566406,219.38999938964844,229.5882568359375,357.36346435546875,140.32455444335938,234.74078369140625,134.24403381347656,101.97073364257812,403.8399963378906,89.47755432128906,103.76180267333984,6010.91
2025-01-01,125.55101776123047,237.67999267578125,219.70802307128906,365.914306640625,147.6309051513672,261.7588195800781,120.03717041015625,116.04513549804688,404.6000061035156,97.42752075195312,103.0479965209961,5979.52
2025-02-01,136.15432739257812,212.27999877929688,198.02220153808594,340.0754089355469,160.11865234375,260.50225830078125,124.8858413696289,120.58963012695312,292.9800109863281,97.87416076660156,107.3886947631836,6038.69
2025-03-01,130.86639404296875,190.25999450683594,166.24807739257812,326.0848083496094,162.2023468017578,241.45553588867188,108.3503646850586,108.7856216430664,259.1600036621094,87.13490295410156,115.74576568603516,5683.98
2025-04-01,128.99195861816406,184.4199981689453,191.68960571289062,305.78607177734375,152.8813934326172,240.7861785888672,108.90023040771484,100.33891296386719,282.1600036621094,96.78937530517578,102.80186462402344,5369.5
2025-05-01,132.39434814453125,205.00999450683594,241.0885009765625,345.7663269042969,151.80551147460938,261.46307373046875,135.10548400878906,106.62236022949219,346.4599914550781,98.25241088867188,99.56102752685547,5810.92
2025-06-01,134.8027801513672,219.38999938964844,274.5323486328125,385.6849670410156,150.68026733398438,287.12408447265625,157.96133422851562,103.20574188232422,317.6600036621094,97.55215454101562,105.88004302978516,6029.95
2025-07-01,125.06993865966797,234.11000061035156,293.1976623535156,435.1709899902344,162.5078125,293.39324951171875,177.85006713867188,105.8362045288086,308.2699890136719,97.75169372558594,109.65164947509766,6296.5
2025-08-01,132.0727081298828,229.0,296.88134765625,417.83953857421875,174.76937866210938,299.961669921875,174.1604766845703,112.77433013916016,333.8699951171875,96.75402069091797,112.25445556640625,6408.95
2025-09-01,133.3470458984375,219.57000732421875,329.3457336425781,475.7830505371094,184.25015258789062,313.90386962890625,186.55909729003906,113.5077896118164,444.7200012207031,103.05999755859375,111.77237701416016,6584.02
2025-10-01,123.0727310180664,244.22000122070312,369.6300048828125,575.6062622070312,187.6783905029297,309.6147155761719,202.47872924804688,124.08999633789062,456.55999755859375,101.18000030517578,113.36841583251953,6735.69
2025-11-01,128.89999389648438,233.22000122070312,402.9599914550781,575.760009765625,205.614501953125,313.0799865722656,176.99014282226562,128.52999877929688,430.1700134277344,110.51000213623047,114.91488647460938,6740.89
2025-12-01,125.08000183105469,229.52999877929688,390.239990234375,603.1699829101562,201.92999267578125,315.0400085449219,182.41000366210938,127.9800033569336,455.0,115.11000061035156,116.54000091552734,
